ticker,close,date,high,low,month,open,volume
NTPC,238.7,11-10-2023 05:30,239.7,236,2023-10,236.25,14313043
HINDUNILVR,2556.4,11-10-2023 05:30,2563.95,2516.25,2023-10,2518.35,1697398
APOLLOHOSP,5092.85,11-10-2023 05:30,5140,5065,2023-10,5072.95,336099
M&M,1556.3,11-10-2023 05:30,1559.15,1540,2023-10,1540,1536986
GRASIM,1972.26,11-10-2023 05:30,1974.55,1915.98,2023-10,1928.28,907136
ICICIBANK,953.1,11-10-2023 05:30,962.05,950.75,2023-10,954.9,12233117
ADANIENT,2488.6,11-10-2023 05:30,2538,2482.5,2023-10,2533.9,1627836
ADANIPORTS,814.85,11-10-2023 05:30,827.4,812.35,2023-10,827.4,3281387
BEL,137.75,11-10-2023 05:30,140.5,137.5,2023-10,139.95,10778916
BAJAJFINSV,1636.55,11-10-2023 05:30,1650.95,1633.5,2023-10,1641.4,952433
EICHERMOT,3486.6,11-10-2023 05:30,3494.1,3461.4,2023-10,3482,343468
COALINDIA,301.85,11-10-2023 05:30,305,299.45,2023-10,304.55,12321154
MARUTI,10412.1,11-10-2023 05:30,10440,10340,2023-10,10350,193526
INDUSINDBK,1421.2,11-10-2023 05:30,1431.9,1414.55,2023-10,1430.95,1855211
ASIANPAINT,3163.9,11-10-2023 05:30,3185,3152.05,2023-10,3169,1025317
TATASTEEL,124.95,11-10-2023 05:30,126.3,124.7,2023-10,126,24455932
HDFCLIFE,621.5,11-10-2023 05:30,627,619,2023-10,626.95,3102088
DRREDDY,1113.52,11-10-2023 05:30,1117.6,1102,2023-10,1102,1961240
SUNPHARMA,1128.75,11-10-2023 05:30,1134.45,1122.35,2023-10,1128,1456045
KOTAKBANK,1771.4,11-10-2023 05:30,1779.95,1760.05,2023-10,1760.05,3499844
SHRIRAMFIN,1898.6,11-10-2023 05:30,1920.5,1885.55,2023-10,1907.05,912283
NESTLEIND,2320.21,11-10-2023 05:30,2327.39,2293,2023-10,2296.81,673380
ONGC,183.25,11-10-2023 05:30,184.7,182.75,2023-10,184.4,8499601
CIPLA,1171.95,11-10-2023 05:30,1175,1146.5,2023-10,1151,1465239
BPCL,171.28,11-10-2023 05:30,172.65,170.75,2023-10,171.1,4799512
BRITANNIA,4554.95,11-10-2023 05:30,4568.95,4520.65,2023-10,4522,368192
SBILIFE,1309.35,11-10-2023 05:30,1310.95,1291.15,2023-10,1310,1374812
HINDALCO,483.9,11-10-2023 05:30,485.95,480.1,2023-10,485.65,7006735
HEROMOTOCO,3100.85,11-10-2023 05:30,3111,2987.55,2023-10,3000,1048795
AXISBANK,1019.1,11-10-2023 05:30,1025.65,1012,2023-10,1019,7396783
HDFCBANK,1539.6,11-10-2023 05:30,1542.15,1528.5,2023-10,1530.1,15666680
BAJAJ-AUTO,5064.4,11-10-2023 05:30,5095,5050,2023-10,5055,575680
SBIN,586.05,12-10-2023 05:30,593,585,2023-10,590.8,11983797
BAJFINANCE,8014.3,12-10-2023 05:30,8127,8003,2023-10,8125,764092
TITAN,3285,12-10-2023 05:30,3295.05,3262.6,2023-10,3292,429096
ITC,450.7,12-10-2023 05:30,452.5,446.15,2023-10,449.65,11774487
TCS,3542.55,12-10-2023 05:30,3588.65,3538.1,2023-10,3575,4241281
LT,3081.75,12-10-2023 05:30,3105.05,3067.05,2023-10,3094,1870280
TATACONSUM,881.39,12-10-2023 05:30,883.17,872.36,2023-10,877.99,765845
RELIANCE,1174.7,12-10-2023 05:30,1179.68,1169.08,2023-10,1171.93,12554450
HCLTECH,1223.75,12-10-2023 05:30,1248.55,1215.15,2023-10,1245,3921609
JSWSTEEL,783.45,12-10-2023 05:30,789.95,779.45,2023-10,782.4,2139718
ULTRACEMCO,8351.75,12-10-2023 05:30,8385,8302,2023-10,8364.95,177704
POWERGRID,200.75,12-10-2023 05:30,202,197.35,2023-10,197.35,21872719
INFY,1465.5,12-10-2023 05:30,1504.4,1452,2023-10,1491.9,11081662
TRENT,2077.2,12-10-2023 05:30,2107.8,2070,2023-10,2105,285544
AIRTEL,950.35,12-10-2023 05:30,956.8,947,2023-10,955.6,5544735
TATAMOTORS,636.95,12-10-2023 05:30,640.2,635.05,2023-10,637,5928732
WIPRO,417.1,12-10-2023 05:30,421.9,414.7,2023-10,421.75,5117199
TECHM,1198.75,12-10-2023 05:30,1232,1189.3,2023-10,1232,2452842
NTPC,241.6,12-10-2023 05:30,242.75,238.6,2023-10,238.95,13170027
HINDUNILVR,2557,12-10-2023 05:30,2567.55,2539.2,2023-10,2555,1625010
APOLLOHOSP,4993.85,12-10-2023 05:30,5113.95,4871.7,2023-10,5092.8,1029595
M&M,1566.65,12-10-2023 05:30,1570.05,1555.6,2023-10,1559,1731806
GRASIM,1993.87,12-10-2023 05:30,2013.99,1959.06,2023-10,1983.02,2092103
ICICIBANK,954.25,12-10-2023 05:30,960.1,948.4,2023-10,952.85,7836818
ADANIENT,2506.35,12-10-2023 05:30,2521.75,2490.65,2023-10,2499.9,1804818
ADANIPORTS,814.95,12-10-2023 05:30,823.25,812.55,2023-10,818.55,2563606
BEL,138.2,12-10-2023 05:30,138.7,137.2,2023-10,137.95,7567439
BAJAJFINSV,1634.8,12-10-2023 05:30,1642.95,1622.85,2023-10,1637,1052767
EICHERMOT,3494.2,12-10-2023 05:30,3534.95,3476.45,2023-10,3490,644992
COALINDIA,307.2,12-10-2023 05:30,309.1,301.9,2023-10,302.55,15375295
MARUTI,10580.9,12-10-2023 05:30,10624.5,10420.2,2023-10,10460,569237
INDUSINDBK,1424.25,12-10-2023 05:30,1444,1421,2023-10,1433.3,2069952
ASIANPAINT,3159.1,12-10-2023 05:30,3188.5,3150.05,2023-10,3186,992531
TATASTEEL,125.9,12-10-2023 05:30,126.9,125.1,2023-10,125.35,19361688
HDFCLIFE,624.65,12-10-2023 05:30,626.3,619,2023-10,622.05,2810053
DRREDDY,1106.04,12-10-2023 05:30,1116.81,1103,2023-10,1113.52,1695245
SUNPHARMA,1130.4,12-10-2023 05:30,1132.55,1121.2,2023-10,1129,1221965
KOTAKBANK,1763.85,12-10-2023 05:30,1776.9,1761.25,2023-10,1775,2383827
SHRIRAMFIN,1878.1,12-10-2023 05:30,1908.55,1875,2023-10,1908.55,662797
NESTLEIND,2307.52,12-10-2023 05:30,2330,2296.21,2023-10,2322.3,542220
ONGC,184.45,12-10-2023 05:30,184.85,183,2023-10,183.2,8677885
CIPLA,1157.9,12-10-2023 05:30,1186.35,1152.45,2023-10,1179.05,2533930
BPCL,174.35,12-10-2023 05:30,175.18,172.03,2023-10,172.45,7703802
BRITANNIA,4560.75,12-10-2023 05:30,4591.6,4531,2023-10,4582,518582
SBILIFE,1313.65,12-10-2023 05:30,1317.4,1300.95,2023-10,1311.95,726322
HINDALCO,484.4,12-10-2023 05:30,494,482.55,2023-10,483.1,6895255
HEROMOTOCO,3088.25,12-10-2023 05:30,3132.1,3064.95,2023-10,3116.95,927642
AXISBANK,1018.45,12-10-2023 05:30,1031,1014.95,2023-10,1022,4920222
HDFCBANK,1549.85,12-10-2023 05:30,1552,1531.6,2023-10,1536.1,11012668
BAJAJ-AUTO,5106.6,12-10-2023 05:30,5151,5051.1,2023-10,5085,472168
SBIN,576.15,13-10-2023 05:30,581.3,574.8,2023-10,577.75,19064577
BAJFINANCE,8051.65,13-10-2023 05:30,8082.9,7956.05,2023-10,7999.55,662282
TITAN,3283.75,13-10-2023 05:30,3307,3266.55,2023-10,3285,920545
ITC,448.35,13-10-2023 05:30,451.8,447,2023-10,449.85,7632483
TCS,3570.85,13-10-2023 05:30,3577,3525,2023-10,3530,2890357
LT,3089.6,13-10-2023 05:30,3099,3063.5,2023-10,3067.75,1437808
TATACONSUM,902.14,13-10-2023 05:30,906.73,877.94,2023-10,879.32,5057274
RELIANCE,1174.65,13-10-2023 05:30,1178.75,1164.58,2023-10,1170,10150316
HCLTECH,1255.9,13-10-2023 05:30,1266.5,1208.55,2023-10,1211,5740821
JSWSTEEL,777.25,13-10-2023 05:30,780,773,2023-10,778,998547
ULTRACEMCO,8369,13-10-2023 05:30,8417,8307,2023-10,8316.5,285076
POWERGRID,201.8,13-10-2023 05:30,202.4,199.3,2023-10,200.45,13105921
INFY,1431.15,13-10-2023 05:30,1438,1400,2023-10,1405,17973439
TRENT,2084.8,13-10-2023 05:30,2109.7,2071.45,2023-10,2075,321887
AIRTEL,954.2,13-10-2023 05:30,955.95,946.3,2023-10,946.3,4421671
TATAMOTORS,667.1,13-10-2023 05:30,669,633,2023-10,633.95,28011678
WIPRO,411.05,13-10-2023 05:30,414.4,409.05,2023-10,411.9,5457027
TECHM,1194.1,13-10-2023 05:30,1202.95,1180,2023-10,1187,3266079
NTPC,242.05,13-10-2023 05:30,243.8,239.6,2023-10,240.55,11880728
HINDUNILVR,2569.45,13-10-2023 05:30,2576.7,2542.7,2023-10,2553.05,1531977
APOLLOHOSP,5017.3,13-10-2023 05:30,5029.1,4933.75,2023-10,4988.95,410013
M&M,1562.45,13-10-2023 05:30,1574.4,1550.3,2023-10,1560.5,1465554
GRASIM,1974.75,13-10-2023 05:30,1992.78,1966.53,2023-10,1988.05,305238
ICICIBANK,951.3,13-10-2023 05:30,957.4,944.55,2023-10,949.95,6650442
ADANIENT,2454.55,13-10-2023 05:30,2495,2422.35,2023-10,2488.9,2278682
ADANIPORTS,813.75,13-10-2023 05:30,824.8,805.85,2023-10,812,3801000
BEL,137.45,13-10-2023 05:30,138.2,136.3,2023-10,136.3,8303230
BAJAJFINSV,1646.55,13-10-2023 05:30,1649,1620,2023-10,1631,1212989
EICHERMOT,3476.4,13-10-2023 05:30,3500,3441,2023-10,3481,280442
COALINDIA,307.95,13-10-2023 05:30,310.85,304.45,2023-10,305,9516879
MARUTI,10727.5,13-10-2023 05:30,10745,10529.8,2023-10,10534,625954
INDUSINDBK,1463.7,13-10-2023 05:30,1466.3,1420,2023-10,1421.2,4480890
ASIANPAINT,3148.8,13-10-2023 05:30,3172,3128.25,2023-10,3150,854688
TATASTEEL,125.05,13-10-2023 05:30,125.75,124,2023-10,125,26912800
HDFCLIFE,625.25,13-10-2023 05:30,633,614.5,2023-10,623.25,5462771
DRREDDY,1092.04,13-10-2023 05:30,1104.82,1084.32,2023-10,1085.44,1633255
SUNPHARMA,1145.3,13-10-2023 05:30,1147.2,1122,2023-10,1126.1,1934884
KOTAKBANK,1762,13-10-2023 05:30,1769.95,1752.15,2023-10,1755,2123927
SHRIRAMFIN,1880.95,13-10-2023 05:30,1886.75,1870.4,2023-10,1874.85,596784
NESTLEIND,2355.44,13-10-2023 05:30,2359.98,2295.54,2023-10,2307.51,907910
ONGC,184.9,13-10-2023 05:30,186.25,184.05,2023-10,184.5,7435899
CIPLA,1167.75,13-10-2023 05:30,1169.2,1150,2023-10,1156,940547
BPCL,173.85,13-10-2023 05:30,175.3,173.53,2023-10,173.55,3981804
BRITANNIA,4574.7,13-10-2023 05:30,4582,4515,2023-10,4550,445822
SBILIFE,1316.45,13-10-2023 05:30,1329.65,1312.85,2023-10,1315.85,916350
HINDALCO,480.6,13-10-2023 05:30,487.5,477.5,2023-10,479,4652247
HEROMOTOCO,3098.45,13-10-2023 05:30,3119,3080.05,2023-10,3084,374642
AXISBANK,994.05,13-10-2023 05:30,1011.45,992.25,2023-10,1009,12173162
HDFCBANK,1535.75,13-10-2023 05:30,1548.8,1529.95,2023-10,1540,19872650
BAJAJ-AUTO,5052.4,13-10-2023 05:30,5123.45,5040,2023-10,5089.95,387366
SBIN,575.65,16-10-2023 05:30,578.75,571.5,2023-10,576,11290293
BAJFINANCE,8036,16-10-2023 05:30,8069,7982.65,2023-10,8044.3,438246
TITAN,3301.4,16-10-2023 05:30,3329,3275,2023-10,3284,778014
ITC,448.95,16-10-2023 05:30,451,446.2,2023-10,448,4214958
TCS,3524.05,16-10-2023 05:30,3574.65,3519.1,2023-10,3566,1671104
LT,3101.9,16-10-2023 05:30,3113.25,3074.7,2023-10,3098.95,818794
TATACONSUM,897.45,16-10-2023 05:30,906.53,894.93,2023-10,906.53,1506213
RELIANCE,1172.03,16-10-2023 05:30,1177.28,1168,2023-10,1172.5,5929036
HCLTECH,1270.65,16-10-2023 05:30,1279.3,1260.3,2023-10,1263,2527113
JSWSTEEL,790.7,16-10-2023 05:30,794.35,773,2023-10,777.25,2157341
ULTRACEMCO,8292.2,16-10-2023 05:30,8455,8274,2023-10,8369.05,363990
POWERGRID,203.05,16-10-2023 05:30,203.85,200.1,2023-10,200.3,18336656
INFY,1434.15,16-10-2023 05:30,1443.6,1430,2023-10,1432.1,4850745
TRENT,2107.65,16-10-2023 05:30,2117,2080.5,2023-10,2093,446019
AIRTEL,946.55,16-10-2023 05:30,958.75,943.85,2023-10,957.95,1881721
TATAMOTORS,666.2,16-10-2023 05:30,677.8,661.25,2023-10,668.55,20005816
WIPRO,410.2,16-10-2023 05:30,411.9,408.15,2023-10,411,2638826
TECHM,1184.6,16-10-2023 05:30,1198.25,1180.8,2023-10,1195.3,2638043
NTPC,243.45,16-10-2023 05:30,245,241,2023-10,242.85,6936948
HINDUNILVR,2558.3,16-10-2023 05:30,2582,2552.6,2023-10,2560,954899
APOLLOHOSP,5021.7,16-10-2023 05:30,5049.45,4986.4,2023-10,5030,259806
M&M,1574.55,16-10-2023 05:30,1577.25,1558.5,2023-10,1562.85,1089610
GRASIM,1965.88,16-10-2023 05:30,1992.08,1950.25,2023-10,1974.75,663031
ICICIBANK,951.4,16-10-2023 05:30,954.85,946.15,2023-10,948.5,5763024
ADANIENT,2429.35,16-10-2023 05:30,2464.7,2421.85,2023-10,2454.55,803856
ADANIPORTS,805.65,16-10-2023 05:30,818.5,803.25,2023-10,818.5,2664794
BEL,137.4,16-10-2023 05:30,137.9,136.55,2023-10,137,7785480
BAJAJFINSV,1642.35,16-10-2023 05:30,1649.4,1630.4,2023-10,1644,859548
EICHERMOT,3486.6,16-10-2023 05:30,3503,3462.1,2023-10,3462.1,147663
COALINDIA,312,16-10-2023 05:30,313.65,306.55,2023-10,307.85,10535107
MARUTI,10704.5,16-10-2023 05:30,10810.8,10665,2023-10,10730,304196
INDUSINDBK,1446.4,16-10-2023 05:30,1462.85,1444.45,2023-10,1462.85,1913782
ASIANPAINT,3112.05,16-10-2023 05:30,3128,3096.1,2023-10,3124,853011
TATASTEEL,127,16-10-2023 05:30,127.25,124.95,2023-10,125.1,23868700
HDFCLIFE,630.05,16-10-2023 05:30,635,619.65,2023-10,633,3399593
DRREDDY,1098.62,16-10-2023 05:30,1101.4,1092,2023-10,1097.8,859220
SUNPHARMA,1135.3,16-10-2023 05:30,1147.25,1133.05,2023-10,1141.5,1144308
KOTAKBANK,1749.75,16-10-2023 05:30,1762.15,1746.45,2023-10,1761,1579957
SHRIRAMFIN,1867.55,16-10-2023 05:30,1885,1855.6,2023-10,1880.95,492792
NESTLEIND,2310.85,16-10-2023 05:30,2355,2297.51,2023-10,2355,866080
ONGC,186.55,16-10-2023 05:30,188.2,186.25,2023-10,187.95,12376549
CIPLA,1164.4,16-10-2023 05:30,1170.1,1158.8,2023-10,1166.3,802207
BPCL,173.63,16-10-2023 05:30,174.23,171,2023-10,172.5,3262470
BRITANNIA,4586.05,16-10-2023 05:30,4591.45,4555,2023-10,4559.95,292118
SBILIFE,1322.2,16-10-2023 05:30,1332.2,1310.55,2023-10,1319.2,578729
HINDALCO,483.4,16-10-2023 05:30,486.5,475.3,2023-10,479.75,5043158
HEROMOTOCO,3161,16-10-2023 05:30,3174.3,3099.85,2023-10,3104,966651
AXISBANK,1004.8,16-10-2023 05:30,1009.45,990,2023-10,990,4646960
HDFCBANK,1529.6,16-10-2023 05:30,1534.45,1520.5,2023-10,1531.5,8928042
BAJAJ-AUTO,5076.7,16-10-2023 05:30,5099.4,5032,2023-10,5035,158560
SBIN,576.45,17-10-2023 05:30,579.95,575.3,2023-10,577.7,10765224
BAJFINANCE,8093,17-10-2023 05:30,8159,8057.55,2023-10,8080,838283
TITAN,3308.45,17-10-2023 05:30,3328.45,3304.1,2023-10,3317.95,584625
ITC,453.45,17-10-2023 05:30,454.5,449,2023-10,449.8,6936218
TCS,3507.05,17-10-2023 05:30,3534.15,3503.35,2023-10,3530,1672065
LT,3066.3,17-10-2023 05:30,3114.2,3063,2023-10,3109.9,1847182
TATACONSUM,896.7,17-10-2023 05:30,916.61,894.04,2023-10,900.85,3188856
RELIANCE,1177.63,17-10-2023 05:30,1179.85,1170.65,2023-10,1178,7928180
HCLTECH,1277.15,17-10-2023 05:30,1279,1271,2023-10,1278.9,1687345
JSWSTEEL,790.15,17-10-2023 05:30,796,788.15,2023-10,792.7,1050381
ULTRACEMCO,8301.4,17-10-2023 05:30,8332,8280,2023-10,8330,205234
POWERGRID,207.15,17-10-2023 05:30,209,202.6,2023-10,203.55,19378328
INFY,1442.45,17-10-2023 05:30,1453.35,1438.05,2023-10,1440.25,3923764
TRENT,2079,17-10-2023 05:30,2117.6,2073.1,2023-10,2116.95,373789
AIRTEL,953.65,17-10-2023 05:30,960.25,946,2023-10,946.55,3863410
TATAMOTORS,655.7,17-10-2023 05:30,670.9,654.65,2023-10,670,10263992
WIPRO,411.4,17-10-2023 05:30,413.85,411.05,2023-10,411.7,2989694
TECHM,1197.6,17-10-2023 05:30,1203,1188.45,2023-10,1190,1163897
NTPC,245.95,17-10-2023 05:30,247.2,243.3,2023-10,244.85,10084205
HINDUNILVR,2556.15,17-10-2023 05:30,2570,2546.45,2023-10,2558.3,1253538
APOLLOHOSP,5028.8,17-10-2023 05:30,5068,5012.2,2023-10,5050,217907
M&M,1576.6,17-10-2023 05:30,1583.9,1568.6,2023-10,1575,997962
GRASIM,1966.63,17-10-2023 05:30,2012.15,1950.3,2023-10,1992.08,1306181
ICICIBANK,953.9,17-10-2023 05:30,960.95,951.5,2023-10,955.4,7747527
ADANIENT,2428.4,17-10-2023 05:30,2462,2423.5,2023-10,2459.95,707543
ADANIPORTS,805.1,17-10-2023 05:30,814.4,804,2023-10,812,2162192
BEL,138.55,17-10-2023 05:30,138.9,137.5,2023-10,137.5,6076896
BAJAJFINSV,1657.65,17-10-2023 05:30,1676.75,1645.55,2023-10,1649.9,1689224
EICHERMOT,3500.85,17-10-2023 05:30,3522.8,3487,2023-10,3505,260333
COALINDIA,317.4,17-10-2023 05:30,318.35,312.1,2023-10,313,7760527
MARUTI,10750.8,17-10-2023 05:30,10797.8,10565.3,2023-10,10730,474718
INDUSINDBK,1436,17-10-2023 05:30,1458.45,1425.55,2023-10,1454.9,1373704
ASIANPAINT,3113.55,17-10-2023 05:30,3137,3091.8,2023-10,3137,792640
TATASTEEL,127.4,17-10-2023 05:30,128.55,127,2023-10,127.9,24241710
HDFCLIFE,641.8,17-10-2023 05:30,645.9,630.55,2023-10,632.5,4443295
DRREDDY,1108.82,17-10-2023 05:30,1114.6,1097.01,2023-10,1097.4,1626760
SUNPHARMA,1136.8,17-10-2023 05:30,1144,1134,2023-10,1138.65,798807
KOTAKBANK,1771.55,17-10-2023 05:30,1774.8,1750.8,2023-10,1755,3217357
SHRIRAMFIN,1888.45,17-10-2023 05:30,1892.9,1872,2023-10,1878.45,675654
NESTLEIND,2332.53,17-10-2023 05:30,2336.22,2313,2023-10,2313,381660
ONGC,186.25,17-10-2023 05:30,187.05,185.55,2023-10,187,4381065
CIPLA,1173.5,17-10-2023 05:30,1178.05,1160.65,2023-10,1168,877856
BPCL,177.35,17-10-2023 05:30,178.85,173.35,2023-10,174.45,10443728
BRITANNIA,4600.35,17-10-2023 05:30,4609.9,4562.2,2023-10,4586.2,196669
SBILIFE,1348.35,17-10-2023 05:30,1351.1,1325,2023-10,1325,1073063
HINDALCO,484.35,17-10-2023 05:30,488.45,480.7,2023-10,486.5,4495043
HEROMOTOCO,3172.95,17-10-2023 05:30,3187.55,3166.5,2023-10,3182.1,416816
AXISBANK,1008.05,17-10-2023 05:30,1014.7,1003.1,2023-10,1008.85,6105067
HDFCBANK,1541.2,17-10-2023 05:30,1555.75,1535,2023-10,1555.75,16451279
BAJAJ-AUTO,5141.25,17-10-2023 05:30,5150,5070,2023-10,5083,318565
SBIN,572.65,18-10-2023 05:30,579.25,569.35,2023-10,577.75,11777454
BAJFINANCE,7866.55,18-10-2023 05:30,8084.6,7850,2023-10,8050,1544642
TITAN,3282.75,18-10-2023 05:30,3324.15,3277.5,2023-10,3309.2,324535
ITC,451.65,18-10-2023 05:30,458.2,451,2023-10,454.25,6894947
TCS,3487.25,18-10-2023 05:30,3522.7,3484,2023-10,3511,1408245
LT,3045.6,18-10-2023 05:30,3079.15,3037.15,2023-10,3068.65,1350839
TATACONSUM,884.7,18-10-2023 05:30,903.77,881.15,2023-10,901.25,1203949
RELIANCE,1162,18-10-2023 05:30,1183.5,1160.5,2023-10,1177.63,8918320
HCLTECH,1269.45,18-10-2023 05:30,1281.5,1267.4,2023-10,1278,1743126
JSWSTEEL,784.4,18-10-2023 05:30,801,781.2,2023-10,793.1,1250892
ULTRACEMCO,8278.3,18-10-2023 05:30,8349.85,8248,2023-10,8324.9,322136
POWERGRID,206.5,18-10-2023 05:30,208.45,204,2023-10,208.45,14923328
INFY,1440.55,18-10-2023 05:30,1454,1438.35,2023-10,1442,4264837
TRENT,2048.95,18-10-2023 05:30,2090.4,2031.2,2023-10,2089.1,432748
AIRTEL,952.85,18-10-2023 05:30,958.9,950.65,2023-10,953,2334392
TATAMOTORS,668.5,18-10-2023 05:30,672.25,653.8,2023-10,658.6,14908778
WIPRO,407.45,18-10-2023 05:30,413.65,407,2023-10,409,2440533
TECHM,1187.1,18-10-2023 05:30,1202,1178.05,2023-10,1200,2337078
NTPC,242,18-10-2023 05:30,246.8,241.6,2023-10,245.9,6987265
HINDUNILVR,2548.25,18-10-2023 05:30,2571.25,2539.55,2023-10,2570.05,1084689
APOLLOHOSP,4977.25,18-10-2023 05:30,5039.95,4938.45,2023-10,5021,341459
M&M,1574.85,18-10-2023 05:30,1579.45,1561.75,2023-10,1576.6,1212994
GRASIM,1947.96,18-10-2023 05:30,1983.07,1943.27,2023-10,1962.3,580635
ICICIBANK,943.75,18-10-2023 05:30,950.65,939.1,2023-10,949.2,12000153
ADANIENT,2406.35,18-10-2023 05:30,2441.75,2401.05,2023-10,2440,776977
ADANIPORTS,798.6,18-10-2023 05:30,809.05,795.4,2023-10,808.95,2271927
BEL,137.05,18-10-2023 05:30,138.95,136.4,2023-10,138.75,6806231
BAJAJFINSV,1628.2,18-10-2023 05:30,1665,1622.05,2023-10,1665,1230439
EICHERMOT,3496.1,18-10-2023 05:30,3546.85,3482.1,2023-10,3500.85,368551
COALINDIA,316.95,18-10-2023 05:30,319.75,315.25,2023-10,317.35,9662837
MARUTI,10788.5,18-10-2023 05:30,10809.8,10711,2023-10,10755,267435
INDUSINDBK,1420.35,18-10-2023 05:30,1444,1415.6,2023-10,1437,3067244
ASIANPAINT,3096.45,18-10-2023 05:30,3115.2,3090,2023-10,3110,481985
TATASTEEL,127.1,18-10-2023 05:30,128.7,126.6,2023-10,127.85,20926079
HDFCLIFE,645,18-10-2023 05:30,648.45,637.75,2023-10,641.65,2187089
DRREDDY,1135.49,18-10-2023 05:30,1138.95,1108.36,2023-10,1108.9,3014855
SUNPHARMA,1153.4,18-10-2023 05:30,1161.8,1134.05,2023-10,1137,2178517
KOTAKBANK,1753.4,18-10-2023 05:30,1775.2,1745.1,2023-10,1773,3051680
SHRIRAMFIN,1866.2,18-10-2023 05:30,1890.85,1852.55,2023-10,1888.4,504913
NESTLEIND,2326.29,18-10-2023 05:30,2344.72,2320,2023-10,2332.53,356710
ONGC,186.95,18-10-2023 05:30,188.05,186.05,2023-10,188,10181113
CIPLA,1210.6,18-10-2023 05:30,1219.45,1176.15,2023-10,1185,7367540
BPCL,175.1,18-10-2023 05:30,178.25,174.43,2023-10,177.5,9162228
BRITANNIA,4607.7,18-10-2023 05:30,4623,4586.25,2023-10,4605,217179
SBILIFE,1356.35,18-10-2023 05:30,1358.6,1339,2023-10,1344.05,454861
HINDALCO,485.05,18-10-2023 05:30,494.8,483.55,2023-10,487.8,7437952
HEROMOTOCO,3153.15,18-10-2023 05:30,3184,3149,2023-10,3170,344063
AXISBANK,992.85,18-10-2023 05:30,1014.1,989.35,2023-10,1010,7818946
HDFCBANK,1519.75,18-10-2023 05:30,1541.2,1518.1,2023-10,1541.2,15608100
BAJAJ-AUTO,5137.35,18-10-2023 05:30,5198.75,5125.65,2023-10,5150,360985
SBIN,571.2,19-10-2023 05:30,574,567,2023-10,569.8,11441499
BAJFINANCE,7841.55,19-10-2023 05:30,7923,7731,2023-10,7843.3,1061453
TITAN,3284.65,19-10-2023 05:30,3300.95,3239,2023-10,3270,698767
ITC,450.4,19-10-2023 05:30,454.9,446.85,2023-10,449.75,9465463
TCS,3455.65,19-10-2023 05:30,3476.85,3451.9,2023-10,3469.5,1514545
LT,3054.4,19-10-2023 05:30,3069.9,3007.15,2023-10,3025.6,1599104
TATACONSUM,884.41,19-10-2023 05:30,889.35,868.26,2023-10,885,1412913
RELIANCE,1153.08,19-10-2023 05:30,1160.9,1150.5,2023-10,1156,12032556
HCLTECH,1267.35,19-10-2023 05:30,1274.75,1264.9,2023-10,1266.8,2279726
JSWSTEEL,780.45,19-10-2023 05:30,782.7,769.15,2023-10,780.15,2130597
ULTRACEMCO,8518.55,19-10-2023 05:30,8538,8193.35,2023-10,8249.6,837498
POWERGRID,205.8,19-10-2023 05:30,207.4,202.2,2023-10,204,13192888
INFY,1433.65,19-10-2023 05:30,1439.65,1426.1,2023-10,1426.1,6795691
TRENT,2060.6,19-10-2023 05:30,2074,2020,2023-10,2045.95,350097
AIRTEL,942.95,19-10-2023 05:30,951.3,941.35,2023-10,945.8,4306963
TATAMOTORS,668.8,19-10-2023 05:30,672.3,658.6,2023-10,662.95,10633043
WIPRO,395.3,19-10-2023 05:30,396.75,390.1,2023-10,391.95,12814551
TECHM,1172.15,19-10-2023 05:30,1185.45,1167.8,2023-10,1170.55,3107691
NTPC,239.5,19-10-2023 05:30,241.8,238.5,2023-10,240.2,11485237
HINDUNILVR,2548.1,19-10-2023 05:30,2554.4,2525,2023-10,2525,1272343
APOLLOHOSP,4997.05,19-10-2023 05:30,5019.95,4935.15,2023-10,4977.25,231958
M&M,1569.55,19-10-2023 05:30,1578.9,1553.35,2023-10,1553.35,1239578
GRASIM,1967.88,19-10-2023 05:30,1971.01,1920.17,2023-10,1944.32,707175
ICICIBANK,935.75,19-10-2023 05:30,945,934,2023-10,936,8612676
ADANIENT,2402.2,19-10-2023 05:30,2414.7,2382.55,2023-10,2400,1168822
ADANIPORTS,792.85,19-10-2023 05:30,797.3,787.45,2023-10,796.75,2862500
BEL,137,19-10-2023 05:30,137.2,135.05,2023-10,136,7775836
BAJAJFINSV,1634.75,19-10-2023 05:30,1642.95,1597.4,2023-10,1625,1429935
EICHERMOT,3501.2,19-10-2023 05:30,3534,3460.35,2023-10,3480,353664
COALINDIA,314.8,19-10-2023 05:30,315.7,308.85,2023-10,315.3,8977527
MARUTI,10771.7,19-10-2023 05:30,10798.7,10700,2023-10,10700,286284
INDUSINDBK,1450.35,19-10-2023 05:30,1464.7,1423.05,2023-10,1451.5,13948984
ASIANPAINT,3101.8,19-10-2023 05:30,3110.9,3076.1,2023-10,3087.7,568124
TATASTEEL,126,19-10-2023 05:30,126.5,124.35,2023-10,125.5,30941319
HDFCLIFE,639,19-10-2023 05:30,644.25,629.15,2023-10,639,3371397
DRREDDY,1126.18,19-10-2023 05:30,1134.95,1122.1,2023-10,1134.95,2525845
SUNPHARMA,1141.5,19-10-2023 05:30,1150,1135,2023-10,1147.4,1765065
KOTAKBANK,1738.45,19-10-2023 05:30,1753.4,1735.6,2023-10,1742,1993179
